Purpose,"This file documents the filenames for ASIST Study 3, and inventories the files and quality control issues.",,,,,,,,,,,,,,,,,,,
Author,Jared Freeman and the ASU team,,,,,,,,,,,,,,,,,,,
Use,TA3 revises and publishes this document as a csv when new data are transferred to the ASIST data repository.,,,,,,,,,,,,,,,,,,,
,TA1 & TA2 performers should use this worksheet to assess the state of data in the ASIST repository and to interpret file names.,,,,,,,,,,,,,,,,,,,
References,The master version of this document is here: https://docs.google.com/spreadsheets/d/1PTPVqQ6JUC9IcgSB6dF9tTPIiYukVmkP237MBNyJDBo/edit#gid=1324771064,,,,,,,,,,,,,,,,,,,
,Data described below are available on GCS here: https://console.cloud.google.com/storage/browser/studies.aptima.com/study-3_2022,,,,,,,,,,,,,,,,,,,
,The study to which these files pertain is documented here: https://docs.google.com/document/d/1GF7VsNF9R95IAaj6mVZUDV2mAX5ok1Bh6Tcm8zDpIkg/edit#heading=h.gjdgxs,,,,,,,,,,,,,,,,,,,
,The researchers' laboratory notebook (available only to TA3): https://docs.google.com/document/d/1KMxxbdkZbCTmJwkK9wfsDyyruU1MPrB1Evvl11AhXwg/edit#heading=h.v16ui0ddz6nv,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Date Posted,Performer (Author),Valid,Condition ID,Agent Name,Team ID (significant issue in paranthese),Trial ID,Trial ID,Callsigns & Participant ID (UID),Map Order,Experiment Date,Experimenters,Notes,,,,,,,,
Team-TM000249,Member-E000872,Trial-T000698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000249,Member-E000872,Trial-T000697,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000314,Member-E001251,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000305,Member-na,Trial-T000810,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000292,Member-E000982,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000288,Member-E001121,Trial-T000775,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000279,Member-E000973,Trial-T000757,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000288,Member-E001121,Trial-T000776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000266,Member-E000983,Trial-T000732,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000266,Member-E000983,Trial-T000731,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000307,Member-E001171,Trial-Training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Team-TM000310,Member-E001031,Trial-T000819,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000310,Member-E001031,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000234,Member-na,Trial-T000667,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000326,Member-na,Trial-T000852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Team-TM000326,Member-na,Trial-T000851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Team-TM000267,Member-E000943,Trial-T000734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Team-TM000221,Member-E000684,Trial-T000642,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000221,Member-E000684,Trial-T000641,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000223,Member-E000743,Trial-T000646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000223,Member-E000743,Trial-T000645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000314,Member-E001204,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000303,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000210,Member-E000658,Trial-T000619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000323,Member-na,Trial-T000845,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000323,Member-na,Trial-T000846,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000246,Member-E000831,Trial-T000691,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000246,Member-E000831,Trial-T000692,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Team-TM000221,Member-E000684,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000251,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000253,Member-E000908,Trial-T000706,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000308,Member-E001189,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000252,Member-E000883,Trial-T000704,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000327,Member-E001279,Trial-Training,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000276,Member-E001024,Trial-T000752,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000276,Member-E001024,Trial-T000751,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000232,Member-na,Trial-T000663,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
Team-TM000302,Member-na,Trial-T000804,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000302,Member-na,Trial-T000803,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000201,Member-na,Trial-T000602,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000248,Member-E000815,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000249,Member-na,Trial-T000698,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000256,Member-E000925,Trial-T000712,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000256,Member-E000925,Trial-T000711,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Team-TM000249,Member-na,Trial-T000697,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000298,Member-E001127,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000235,Member-E000750,Trial-T000670,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000216,Member-E000696,Trial-T000631,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000216,Member-E000696,Trial-T000632,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000256,Member-E000900,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000324,Member-E001250,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000320,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Team-TM000331,Member-E001284,Trial-T000862,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Team-TM000316,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000229,Member-na,Trial-T000658,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000234,Member-E000765,Trial-T000668,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000263,Member-E000936,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000234,Member-E000765,Trial-T000667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000229,Member-na,Trial-T000657,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000242,Member-na,Trial-T000683,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000272,Member-E001016,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000242,Member-na,Trial-T000684,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000299,Member-E001143,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000326,Member-E001272,Trial-Training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Team-TM000253,Member-E000882,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000233,Member-E000784,Trial-T000666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000233,Member-E000784,Trial-T000665,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000272,Member-E001016,Trial-T000744,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000274,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
Team-TM000272,Member-E001016,Trial-T000743,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000279,Member-na,Trial-T000758,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000279,Member-na,Trial-T000757,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000205,Member-HumanAdvisor,Trial-T000609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000236,Member-E000853,Trial-T000671,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000236,Member-E000853,Trial-T000672,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000235,Member-E000803,Trial-T000669,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000259,Member-E000906,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000278,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000264,Member-E000887,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000320,Member-E001241,Trial-Training,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Team-TM000286,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000243,Member-E000747,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000284,Member-E001096,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000330,Member-E000810,Trial-T000859,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000218,Member-E000677,Trial-T000635,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000218,Member-E000677,Trial-T000636,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000239,Member-E000807,Trial-T000678,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000270,Member-E000987,Trial-T000739,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000225,Member-E000707,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000278,Member-E001040,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000239,Member-E000807,Trial-T000677,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000285,Member-E001104,Trial-T000770,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000269,Member-E000998,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000206,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000281,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000217,Member-E000682,Trial-T000634,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000309,Member-E001179,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000218,Member-E000654,Trial-T000635,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000218,Member-E000654,Trial-T000636,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000327,Member-E001279,Trial-T000853,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000327,Member-E001279,Trial-T000854,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000299,Member-E001143,Trial-T000797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Team-TM000222,Member-E000727,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000202,Member-E000651,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000220,Member-HumanAdvisor,Trial-T000640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000261,Member-na,Trial-T000722,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000261,Member-na,Trial-T000721,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000312,Member-E001260,Trial-na,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Team-TM000331,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000302,Member-na,Trial-na,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
Team-TM000312,Member-na,Trial-na,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
Team-TM000254,Member-E000912,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000292,Member-E000982,Trial-T000783,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000292,Member-E000982,Trial-T000784,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000293,Member-E001053,Trial-T000786,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000293,Member-E001053,Trial-T000785,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000290,Member-E001067,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000257,Member-E000879,Trial-na,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000250,Member-na,Trial-T000699,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000325,Member-E001281,Trial-T000849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000257,Member-E000902,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000279,Member-E001032,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000323,Member-E001233,Trial-Training,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000228,Member-E000709,Trial-T000656,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000228,Member-E000709,Trial-T000655,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000304,Member-E001167,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000318,Member-E001275,Trial-T000835,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000318,Member-E001275,Trial-T000836,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000251,Member-E000778,Trial-T000701,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000251,Member-E000778,Trial-T000702,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000227,Member-HumanAdvisor,Trial-T000653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000227,Member-HumanAdvisor,Trial-T000654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000315,Member-na,Trial-T000830,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000234,Member-E000765,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000294,Member-na,Trial-T000787,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000227,Member-na,Trial-T000654,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000283,Member-na,Trial-T000766,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000227,Member-na,Trial-T000653,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000302,Member-E001131,Trial-T000803,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000252,Member-E000883,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000312,Member-E001212,Trial-T000824,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000299,Member-E001129,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000312,Member-E001212,Trial-T000823,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000261,Member-E000956,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000238,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000297,Member-E001064,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000306,Member-E001164,Trial-T000811,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000306,Member-E001164,Trial-T000812,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000321,Member-E001268,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000317,Member-E001231,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000270,Member-E000995,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000219,Member-E000704,Trial-T000637,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000216,Member-E000689,Trial-T000631,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000216,Member-E000689,Trial-T000632,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000233,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000219,Member-E000704,Trial-T000638,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000221,Member-E000717,Trial-T000641,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000303,Member-E001182,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Team-TM000246,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000260,Member-na,Trial-na,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
Team-TM000203,Member-E000646,Trial-T000605,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000203,Member-E000646,Trial-T000606,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000241,Member-E000823,Trial-T000682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000214,Member-E000669,Trial-T000627,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000241,Member-E000823,Trial-T000681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000246,Member-E000865,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000311,Member-E001213,Trial-Training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Team-TM000214,Member-E000669,Trial-T000628,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000227,Member-E000730,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000273,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000201,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000217,Member-E000699,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000312,Member-E001234,Trial-T000824,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000312,Member-E001234,Trial-T000823,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000283,Member-E001038,Trial-T000765,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000283,Member-E001038,Trial-T000766,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000211,Member-E000681,Trial-T000622,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000211,Member-E000681,Trial-T000621,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000275,Member-E000991,Trial-T000749,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000293,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000325,Member-E001224,Trial-T000850,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000211,Member-E000674,Trial-T000621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000256,Member-na,Trial-T000711,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
Team-TM000256,Member-na,Trial-T000712,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000216,Member-E000702,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000237,Member-E000718,Trial-T000673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000242,Member-E000840,Trial-T000683,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000282,Member-E001098,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000271,Member-E001019,Trial-T000741,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000242,Member-E000840,Trial-T000684,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000237,Member-E000718,Trial-T000674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000304,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000273,Member-E001002,Trial-T000746,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000273,Member-E001002,Trial-T000745,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000212,Member-E000664,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000305,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000319,Member-E001207,Trial-Training,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Team-TM000221,Member-na,Trial-T000641,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000221,Member-na,Trial-T000642,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000299,Member-na,Trial-T000798,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000252,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000299,Member-na,Trial-T000797,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
Team-TM000217,Member-E000682,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000210,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000273,Member-E000771,Trial-T000745,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000273,Member-E000771,Trial-T000746,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000296,Member-E0001103,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000324,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000257,Member-E000879,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000242,Member-E000835,Trial-T000683,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000242,Member-E000835,Trial-T000684,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000296,Member-na,Trial-T000791,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Team-TM000220,Member-E000706,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000222,Member-na,Trial-Training,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Team-TM000318,Member-E001276,Trial-T000836,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000318,Member-E001276,Trial-T000835,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000249,Member-E000868,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000263,Member-E000923,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000203,Member-E000646,Trial-Training,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000213,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000298,Member-E000994,Trial-T000795,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000298,Member-E000994,Trial-T000796,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000291,Member-E001088,Trial-Training,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000306,Member-na,Trial-na,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Team-TM000213,Member-E000693,Trial-T000625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Team-TM000213,Member-E000693,Trial-T000626,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000235,Member-HumanAdvisor,Trial-T000669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Team-TM000263,Member-E000923,Trial-T000725,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
